Time [s]	Current [A]	Voltage [V]	
30.562787	47.660000	0.004083
30.812446	48.420000	0.004122
31.062465	48.450000	0.004164
31.312478	49.220000	0.004188
31.577888	49.630000	0.004197
31.836395	49.660000	0.004232
32.085525	50.430000	0.004274
32.335552	50.460000	0.004315
32.585554	51.230000	0.004364
32.835570	51.250000	0.004403
33.085599	52.020000	0.004431
33.350379	52.420000	0.004437
33.608785	52.450000	0.004472
33.858607	53.220000	0.004505
34.108650	53.240000	0.004559
34.358647	54.020000	0.004602
34.608660	54.280000	0.004640
34.858678	54.820000	0.004659
35.108698	54.850000	0.004697
35.358706	55.620000	0.004743
35.608723	56.020000	0.004772
35.875006	56.240000	0.004778
36.133445	56.810000	0.004812
36.382751	56.840000	0.004846
36.633037	57.630000	0.004893
36.882861	57.640000	0.004949
37.132804	58.420000	0.004985
37.382827	58.820000	0.005010
37.648664	59.060000	0.005017
37.906146	59.620000	0.005053
38.155857	59.650000	0.005094
38.405904	60.420000	0.005133
38.656289	60.450000	0.005182
38.905915	61.220000	0.005223
39.155936	61.610000	0.005247
39.420416	62.020000	0.005290
39.691555	62.040000	0.005309
39.940967	62.820000	0.005347
40.190994	62.860000	0.005394
40.441003	63.620000	0.005398
40.691273	63.660000	0.005447
40.941094	64.430000	0.005496
41.191639	64.830000	0.005517
41.463410	65.230000	0.005545
41.713367	65.260000	0.005587
41.963089	66.030000	0.005634
42.213103	66.430000	0.005664
42.483552	66.830000	0.005679
42.749299	67.230000	0.005701
43.007867	67.260000	0.005735
43.257147	68.020000	0.005770
43.507427	68.060000	0.005819
43.757187	68.820000	0.005873
44.007199	68.860000	0.005905
44.257215	69.610000	0.005935
44.521783	70.030000	0.005940
44.780153	70.050000	0.005975
45.029260	70.810000	0.006015
45.279524	70.850000	0.006053
45.529564	71.620000	0.006105
45.779315	71.650000	0.006146
46.029317	72.420000	0.006176
46.294399	72.810000	0.006214
46.544342	73.220000	0.006242
46.804572	73.620000	0.006249
47.063912	73.660000	0.006283
47.313378	74.420000	0.006317
47.563670	74.450000	0.006366
47.812423	75.230000	0.006414
48.062435	75.250000	0.006453
48.312448	76.030000	0.006488
48.577298	76.420000	0.006488
48.836669	76.450000	0.006521
49.086480	77.220000	0.006564
49.336751	77.260000	0.006605
49.586520	78.020000	0.006657
49.836538	78.060000	0.006692
50.086552	78.830000	0.006723
50.349759	79.220000	0.006727
50.608286	79.260000	0.006759
50.857582	80.030000	0.006796
51.107922	80.060000	0.006842
51.357924	80.830000	0.006892
51.607650	80.860000	0.006931
51.857651	81.630000	0.006960
52.123427	82.020000	0.006967
52.380907	82.060000	0.007000
52.630683	82.830000	0.007033
52.880959	82.860000	0.007084
53.130722	83.630000	0.007129
53.380741	83.660000	0.007170
53.630757	84.430000	0.007199
53.895143	84.830000	0.007240
54.163532	85.090000	0.007240
54.421893	85.630000	0.007273
54.671803	85.670000	0.007307
54.922109	86.410000	0.007356
55.171845	86.450000	0.007411
55.421857	87.220000	0.007445
55.671873	87.620000	0.007472
55.936292	88.040000	0.007513
56.185890	88.050000	0.007530
56.435922	88.820000	0.007576
56.685918	88.860000	0.007583
56.936207	89.630000	0.007633
57.185955	89.660000	0.007679
57.435975	90.430000	0.007719
57.685995	90.830000	0.007746
57.951158	91.080000	0.007753
58.208550	91.630000	0.007786
58.458019	91.660000	0.007820
58.708280	92.430000	0.007869
58.958074	92.460000	0.007916
59.208073	93.230000	0.007958
59.458089	93.620000	0.007986
59.723154	93.880000	0.007992
59.982395	94.430000	0.008024
60.232412	94.470000	0.008061
60.482432	95.230000	0.008118
60.732157	95.270000	0.008156
60.982174	96.030000	0.008196
61.232191	96.440000	0.008227
61.495779	96.680000	0.008230
61.755139	97.240000	0.008265
62.004222	97.260000	0.008299
62.254555	98.030000	0.008347
62.504266	98.060000	0.008394
62.754281	98.820000	0.008435
63.004295	99.230000	0.008471
63.268298	99.640000	0.008504
63.518305	100.040000	0.008505
