Time [s]	Current [A]	Voltage [V]	
33.769710	26.810000	0.001090
34.011568	26.950000	0.001103
34.254337	27.210000	0.001103
34.494757	27.230000	0.001112
34.737453	27.610000	0.001119
34.978142	27.640000	0.001131
35.206613	28.020000	0.001143
35.471939	28.140000	0.001144
35.731104	28.420000	0.001151
35.973231	28.550000	0.001172
36.214703	28.810000	0.001172
36.456673	28.940000	0.001186
36.697236	29.220000	0.001186
36.939847	29.240000	0.001193
37.180356	29.620000	0.001201
37.422151	29.640000	0.001209
37.664096	30.020000	0.001228
37.905923	30.030000	0.001228
38.147337	30.410000	0.001244
38.390436	30.430000	0.001243
38.630606	30.820000	0.001249
38.873465	30.840000	0.001262
39.114113	31.220000	0.001269
39.355711	31.240000	0.001273
39.597586	31.630000	0.001293
39.839356	31.630000	0.001288
40.081122	32.020000	0.001309
40.324105	32.040000	0.001308
40.564874	32.420000	0.001314
40.807587	32.440000	0.001322
41.048250	32.820000	0.001331
41.290366	32.940000	0.001350
41.532394	33.220000	0.001351
41.773844	33.340000	0.001370
42.015743	33.620000	0.001365
42.258117	33.640000	0.001369
42.498636	34.020000	0.001380
42.741464	34.040000	0.001387
42.968623	34.240000	0.001404
43.181209	34.620000	0.001409
43.439742	34.630000	0.001414
43.679715	35.010000	0.001421
43.922761	35.030000	0.001432
44.163222	35.410000	0.001438
44.405090	35.540000	0.001455
44.647002	35.810000	0.001457
44.888592	35.950000	0.001472
45.131764	36.210000	0.001467
45.371873	36.230000	0.001483
45.614615	36.610000	0.001486
45.855207	36.630000	0.001494
46.083499	36.830000	0.001512
46.312852	37.220000	0.001514
46.553185	37.240000	0.001520
46.795837	37.620000	0.001526
47.036498	37.640000	0.001537
47.278355	38.020000	0.001544
47.520103	38.150000	0.001561
47.761870	38.410000	0.001561
48.016263	38.620000	0.001576
48.228083	38.750000	0.001580
48.487649	39.020000	0.001590
48.727989	39.040000	0.001593
48.969766	39.410000	0.001603
49.197989	39.620000	0.001611
49.426970	39.640000	0.001621
49.667528	40.010000	0.001627
49.909080	40.030000	0.001633
50.151870	40.420000	0.001642
50.392629	40.440000	0.001649
50.634520	40.810000	0.001671
50.876490	40.840000	0.001669
51.119359	41.220000	0.001686
51.360121	41.230000	0.001685
51.601657	41.620000	0.001692
51.844339	41.640000	0.001700
52.084731	42.020000	0.001709
52.326862	42.140000	0.001726
52.568623	42.420000	0.001725
52.810499	42.540000	0.001742
53.053288	42.820000	0.001741
53.293624	42.830000	0.001749
53.535532	43.220000	0.001757
53.778111	43.230000	0.001766
54.005266	43.420000	0.001778
54.233241	43.820000	0.001782
54.474782	43.830000	0.001790
54.701110	44.220000	0.001806
54.968585	44.330000	0.001807
55.226855	44.610000	0.001815
55.469611	44.630000	0.001823
55.709911	45.010000	0.001832
55.938244	45.220000	0.001845
56.166249	45.230000	0.001847
56.409018	45.620000	0.001856
56.649601	45.630000	0.001864
56.891491	46.020000	0.001872
57.117763	46.130000	0.001881
57.376227	46.410000	0.001888
57.617847	46.530000	0.001905
57.858627	46.820000	0.001904
58.100288	46.940000	0.001923
58.343130	47.220000	0.001921
58.583523	47.240000	0.001929
58.824856	47.620000	0.001937
59.067137	47.740000	0.001954
59.308963	48.020000	0.001953
59.551877	48.140000	0.001971
59.793925	48.420000	0.001970
60.033938	48.430000	0.001978
60.276738	48.820000	0.001985
60.517333	48.840000	0.001995
60.745694	49.040000	0.002008
60.973472	49.420000	0.002011
61.216260	49.440000	0.002020
61.456781	49.830000	0.002026
61.698470	49.840000	0.002034
61.941220	50.230000	0.002044
62.183100	50.350000	0.002060
62.424983	50.630000	0.002059
62.665602	50.750000	0.002077
62.907635	51.020000	0.002076
63.150126	51.040000	0.002085
63.390606	51.430000	0.002093
63.632294	51.540000	0.002101
63.885369	51.810000	0.002112
64.142746	51.830000	0.002117
64.385095	52.230000	0.002125
64.627115	52.340000	0.002142
64.868930	52.620000	0.002142
65.110736	52.730000	0.002158
65.351500	53.020000	0.002157
65.592781	53.030000	0.002166
65.819182	53.420000	0.002179
66.076563	53.430000	0.002182
66.317863	53.820000	0.002199
66.560066	53.830000	0.002199
66.801686	54.220000	0.002216
67.044741	54.230000	0.002215
67.284720	54.620000	0.002224
67.526508	54.630000	0.002231
67.769241	55.010000	0.002239
67.996595	55.220000	0.002251
68.224369	55.230000	0.002256
68.466138	55.620000	0.002265
68.709060	55.630000	0.002273
68.949351	56.020000	0.002280
69.192222	56.030000	0.002290
69.433995	56.420000	0.002305
69.675738	56.430000	0.002304
69.917813	56.810000	0.002322
70.158646	56.830000	0.002322
70.399888	57.220000	0.002329
70.642906	57.230000	0.002338
70.883227	57.620000	0.002346
71.125385	57.730000	0.002362
71.367089	58.020000	0.002363
71.610006	58.130000	0.002380
71.850464	58.420000	0.002378
72.092073	58.440000	0.002387
72.334876	58.820000	0.002395
72.575497	58.840000	0.002404
72.803722	59.040000	0.002415
73.031508	59.430000	0.002419
73.273212	59.440000	0.002428
73.516101	59.830000	0.002436
73.756586	59.830000	0.002444
73.999638	60.230000	0.002452
74.241505	60.330000	0.002470
74.483428	60.620000	0.002468
74.723847	60.730000	0.002486
74.966018	61.020000	0.002485
75.207351	61.030000	0.002493
75.450129	61.420000	0.002501
75.690599	61.440000	0.002510
75.932893	61.810000	0.002525
76.174559	61.830000	0.002525
76.417129	62.220000	0.002543
76.658009	62.240000	0.002542
76.899255	62.620000	0.002551
77.142315	62.640000	0.002559
77.382751	63.020000	0.002567
77.610987	63.220000	0.002579
77.838754	63.230000	0.002583
78.080662	63.620000	0.002591
78.323245	63.640000	0.002600
78.564000	64.020000	0.002609
78.806467	64.040000	0.002616
79.048423	64.430000	0.002632
79.290102	64.440000	0.002632
79.531748	64.820000	0.002648
79.773072	64.840000	0.002648
80.014001	65.230000	0.002658
80.256868	65.240000	0.002665
80.497506	65.620000	0.002673
80.749752	65.820000	0.002689
81.018922	66.020000	0.002691
81.276115	66.040000	0.002699
81.517536	66.430000	0.002705
81.760375	66.440000	0.002714
81.987838	66.640000	0.002729
82.216774	67.030000	0.002730
82.457555	67.140000	0.002748
82.699433	67.420000	0.002747
82.941841	67.440000	0.002756
83.182441	67.830000	0.002763
83.424360	67.950000	0.002780
83.666267	68.220000	0.002779
83.909097	68.340000	0.002796
84.149770	68.620000	0.002796
84.391218	68.630000	0.002803
84.633986	69.020000	0.002812
84.874618	69.030000	0.002819
85.116392	69.430000	0.002837
85.358348	69.440000	0.002836
85.599973	69.820000	0.002853
85.843124	69.830000	0.002853
86.083372	70.210000	0.002862
86.325000	70.230000	0.002868
86.567740	70.620000	0.002877
86.795101	70.820000	0.002889
87.006477	70.940000	0.002893
87.264983	71.210000	0.002901
87.506276	71.230000	0.002910
87.749117	71.620000	0.002918
87.989724	71.630000	0.002926
88.231634	72.030000	0.002943
88.473389	72.040000	0.002943
88.716429	72.430000	0.002960
88.957008	72.440000	0.002959
89.198420	72.820000	0.002966
89.424728	72.940000	0.002980
89.682349	73.220000	0.002984
89.924010	73.340000	0.003001
90.165613	73.620000	0.003001
90.407222	73.740000	0.003017
90.650236	74.020000	0.003017
90.890517	74.040000	0.003024
91.132133	74.420000	0.003033
91.374861	74.440000	0.003041
91.602352	74.640000	0.003053
91.829988	75.020000	0.003057
92.072005	75.140000	0.003074
92.313803	75.420000	0.003073
92.556292	75.450000	0.003083
92.796865	75.830000	0.003090
93.038842	75.940000	0.003107
93.280513	76.230000	0.003106
93.523649	76.340000	0.003124
93.764159	76.620000	0.003123
94.005470	76.640000	0.003131
94.248252	77.020000	0.003139
94.488889	77.040000	0.003147
94.717303	77.240000	0.003162
94.928874	77.620000	0.003166
95.187353	77.640000	0.003171
95.429612	78.020000	0.003179
95.670109	78.040000	0.003187
95.912872	78.420000	0.003196
96.154889	78.540000	0.003213
96.396607	78.820000	0.003212
96.637114	78.940000	0.003231
96.879105	79.220000	0.003228
97.120488	79.240000	0.003236
97.363238	79.630000	0.003245
97.603739	79.630000	0.003253
97.845726	80.030000	0.003269
98.087602	80.040000	0.003270
98.330405	80.430000	0.003287
98.571115	80.440000	0.003286
98.812532	80.810000	0.003294
99.055402	80.840000	0.003302
99.296069	81.220000	0.003311
99.548422	81.350000	0.003318
99.807438	81.620000	0.003327
100.047723	81.640000	0.003335
100.289796	82.030000	0.003352
100.531733	82.040000	0.003351
100.773258	82.430000	0.003368
101.016284	82.440000	0.003368
101.256684	82.820000	0.003376
101.499315	82.850000	0.003384
101.739847	83.230000	0.003392
101.981764	83.350000	0.003409
102.223638	83.630000	0.003408
102.465170	83.750000	0.003425
102.706721	84.020000	0.003424
102.949380	84.050000	0.003432
103.190179	84.430000	0.003441
103.432780	84.450000	0.003450
103.673371	84.830000	0.003458
103.915359	84.950000	0.003474
104.157251	85.230000	0.003474
104.399009	85.350000	0.003491
104.641749	85.630000	0.003490
104.882007	85.650000	0.003499
105.124847	86.030000	0.003506
105.365577	86.030000	0.003514
105.607404	86.430000	0.003532
105.849270	86.440000	0.003531
106.090863	86.820000	0.003548
106.332762	86.840000	0.003546
106.575223	87.220000	0.003555
106.815943	87.240000	0.003564
107.058509	87.620000	0.003572
107.299313	87.640000	0.003580
107.541389	88.030000	0.003597
107.783016	88.040000	0.003597
108.024603	88.420000	0.003613
108.267759	88.440000	0.003612
108.508055	88.820000	0.003621
108.750724	88.840000	0.003630
108.991245	89.220000	0.003637
109.233386	89.350000	0.003654
109.475191	89.620000	0.003654
109.716758	89.750000	0.003671
109.958394	90.030000	0.003671
110.200983	90.050000	0.003679
110.441480	90.420000	0.003687
110.684363	90.440000	0.003695
110.911763	90.640000	0.003708
111.124149	91.030000	0.003712
111.382515	91.050000	0.003720
111.622982	91.430000	0.003726
111.865723	91.440000	0.003737
112.106205	91.830000	0.003745
112.348204	91.940000	0.003761
112.589866	92.230000	0.003760
112.831697	92.340000	0.003779
113.074609	92.630000	0.003777
113.314902	92.640000	0.003785
113.557619	93.020000	0.003793
113.798262	93.040000	0.003801
114.026880	93.240000	0.003817
114.255616	93.630000	0.003819
114.496188	93.640000	0.003826
114.738971	94.030000	0.003833
114.979702	94.050000	0.003843
115.221279	94.430000	0.003851
115.463324	94.550000	0.003866
115.705141	94.820000	0.003867
115.947853	94.950000	0.003884
116.189757	95.230000	0.003881
116.429909	95.250000	0.003891
116.672738	95.630000	0.003900
116.913672	95.640000	0.003909
117.155273	96.040000	0.003925
117.397062	96.040000	0.003924
117.638673	96.430000	0.003940
117.880457	96.450000	0.003941
118.123140	96.830000	0.003949
118.363666	96.850000	0.003957
118.606380	97.240000	0.003964
118.846895	97.240000	0.003971
119.088890	97.640000	0.003990
119.330486	97.640000	0.003989
119.572583	98.040000	0.004006
119.815362	98.050000	0.004005
120.055710	98.420000	0.004014
120.298487	98.440000	0.004022
120.538994	98.820000	0.004030
120.767261	99.030000	0.004043
121.032638	99.230000	0.004046
121.292012	99.250000	0.004054
121.533751	99.630000	0.004071
121.775480	99.650000	0.004071
122.016011	100.030000	0.004088
