Time [s]	Current [A]	Voltage [V]	
37.634921	61.470000	0.002562
37.887149	62.020000	0.002584
38.146514	62.060000	0.002595
38.388175	62.830000	0.002630
38.629915	62.860000	0.002629
38.871810	63.620000	0.002664
39.112297	63.650000	0.002662
39.338516	64.420000	0.002687
39.595513	64.450000	0.002695
39.837033	65.220000	0.002712
40.065477	65.620000	0.002738
40.293065	65.650000	0.002746
40.536168	66.420000	0.002762
40.776564	66.450000	0.002779
41.018071	67.230000	0.002797
41.261154	67.260000	0.002814
41.502882	68.040000	0.002847
41.744645	68.060000	0.002847
41.985181	68.810000	0.002880
42.227170	68.850000	0.002878
42.469566	69.620000	0.002896
42.710219	69.650000	0.002914
42.951883	70.420000	0.002930
43.180410	70.820000	0.002956
43.409276	70.850000	0.002964
43.649757	71.610000	0.002981
43.891536	71.650000	0.002997
44.117934	72.420000	0.003014
44.375292	72.460000	0.003030
44.616805	73.220000	0.003065
44.858768	73.250000	0.003064
45.101754	74.020000	0.003100
45.342438	74.060000	0.003098
45.583663	74.820000	0.003114
45.826567	74.860000	0.003130
46.067159	75.620000	0.003147
46.309046	75.870000	0.003182
46.550769	76.430000	0.003182
46.792420	76.680000	0.003216
47.035673	77.230000	0.003215
47.275812	77.260000	0.003232
47.517383	78.020000	0.003248
47.743948	78.270000	0.003265
48.001096	78.820000	0.003282
48.242840	79.070000	0.003316
48.484553	79.630000	0.003316
48.727544	79.880000	0.003352
48.968206	80.430000	0.003351
49.209440	80.450000	0.003365
49.452300	81.220000	0.003383
49.692907	81.260000	0.003399
49.934811	82.030000	0.003434
50.176547	82.060000	0.003432
50.418411	82.830000	0.003467
50.661485	82.860000	0.003466
50.901616	83.620000	0.003483
51.143165	83.670000	0.003500
51.386058	84.430000	0.003516
51.613381	84.830000	0.003543
51.824814	85.090000	0.003551
52.083672	85.630000	0.003566
52.324946	85.670000	0.003584
52.567292	86.420000	0.003601
52.807936	86.450000	0.003616
53.050022	87.220000	0.003651
53.291947	87.250000	0.003651
53.534655	88.020000	0.003686
53.775397	88.060000	0.003685
54.016789	88.820000	0.003701
54.243190	89.080000	0.003718
54.500518	89.630000	0.003733
54.742178	89.880000	0.003769
54.983622	90.430000	0.003767
55.225427	90.680000	0.003802
55.468389	91.230000	0.003801
55.708801	91.260000	0.003817
55.950431	92.030000	0.003835
56.193128	92.070000	0.003852
56.420568	92.460000	0.003877
56.648289	93.230000	0.003885
56.890029	93.270000	0.003902
57.133053	94.030000	0.003919
57.373265	94.070000	0.003935
57.599797	94.830000	0.003969
57.867231	95.230000	0.003985
58.135558	95.630000	0.003985
58.393919	95.670000	0.004003
58.636311	96.430000	0.004019
58.877101	96.460000	0.004036
59.119060	97.220000	0.004072
59.360805	97.260000	0.004069
59.603665	98.030000	0.004105
59.844445	98.060000	0.004103
60.085714	98.820000	0.004120
60.312020	99.090000	0.004139
60.569404	99.630000	0.004153
60.811045	99.890000	0.004188
