Time [s]	Current [A]	Voltage [V]	
45.555347	37.240000	0.001521
45.798030	37.620000	0.001529
46.038630	37.630000	0.001541
46.281598	38.020000	0.001544
46.523381	38.140000	0.001567
46.764999	38.410000	0.001561
47.018357	38.620000	0.001575
47.246495	38.640000	0.001578
47.489472	39.020000	0.001586
47.730038	39.030000	0.001592
47.972637	39.420000	0.001602
48.213386	39.430000	0.001611
48.455249	39.810000	0.001626
48.697254	39.830000	0.001624
48.938753	40.220000	0.001643
49.181939	40.240000	0.001641
49.422377	40.610000	0.001655
49.664725	40.640000	0.001656
49.905380	41.020000	0.001667
50.147352	41.150000	0.001684
50.389254	41.410000	0.001685
50.630972	41.540000	0.001704
50.872611	41.810000	0.001700
51.115123	41.840000	0.001710
51.355736	42.220000	0.001719
51.598501	42.240000	0.001725
51.838941	42.620000	0.001734
52.080773	42.730000	0.001749
52.322740	43.010000	0.001749
52.564342	43.130000	0.001766
52.807535	43.420000	0.001765
53.047507	43.430000	0.001774
53.273889	43.810000	0.001788
53.541492	43.930000	0.001791
53.799478	44.220000	0.001797
54.040893	44.230000	0.001806
54.283646	44.620000	0.001814
54.525741	44.730000	0.001832
54.766510	45.020000	0.001831
55.008294	45.130000	0.001847
55.251187	45.420000	0.001847
55.491374	45.430000	0.001855
55.733008	45.810000	0.001864
55.975741	45.830000	0.001872
56.217763	46.220000	0.001890
56.459615	46.230000	0.001887
56.699981	46.610000	0.001904
56.942164	46.630000	0.001905
57.184490	47.020000	0.001914
57.424877	47.030000	0.001921
57.666736	47.420000	0.001929
57.895150	47.620000	0.001943
58.124110	47.640000	0.001944
58.364632	48.020000	0.001952
58.606598	48.040000	0.001961
58.832768	48.420000	0.001971
59.089979	48.440000	0.001979
59.331615	48.820000	0.001995
59.573597	48.840000	0.001995
59.816520	49.220000	0.002012
60.057241	49.240000	0.002011
60.298775	49.620000	0.002019
60.541495	49.640000	0.002027
60.781806	50.030000	0.002036
61.023877	50.150000	0.002053
61.265826	50.430000	0.002052
61.507499	50.540000	0.002069
61.750252	50.820000	0.002068
61.990850	50.830000	0.002076
62.232362	51.220000	0.002084
62.475254	51.240000	0.002093
62.702508	51.440000	0.002106
62.930388	51.810000	0.002110
63.172132	51.830000	0.002118
63.398470	52.220000	0.002125
63.655845	52.230000	0.002134
63.881742	52.620000	0.002145
64.140229	52.630000	0.002150
64.382025	53.020000	0.002168
64.623861	53.140000	0.002167
64.876994	53.230000	0.002179
65.105124	53.620000	0.002183
65.348158	53.630000	0.002191
65.588626	54.010000	0.002199
65.831646	54.140000	0.002207
66.082296	54.420000	0.002216
66.340912	54.430000	0.002223
66.582404	54.820000	0.002239
66.824304	54.830000	0.002241
67.066028	55.220000	0.002255
67.309021	55.230000	0.002256
67.549103	55.620000	0.002265
67.792254	55.630000	0.002273
68.032544	56.010000	0.002281
68.260865	56.220000	0.002292
68.489873	56.230000	0.002297
68.730598	56.620000	0.002307
68.973434	56.630000	0.002313
69.213876	57.020000	0.002322
69.455473	57.030000	0.002330
69.697607	57.420000	0.002347
69.939384	57.540000	0.002346
70.193983	57.630000	0.002359
70.421913	58.020000	0.002362
70.664739	58.040000	0.002371
70.905389	58.420000	0.002378
71.147132	58.430000	0.002388
71.389738	58.820000	0.002395
71.631747	58.930000	0.002413
71.872490	59.220000	0.002412
72.114242	59.330000	0.002428
72.357246	59.620000	0.002428
72.597513	59.630000	0.002436
72.839200	60.030000	0.002444
73.082004	60.040000	0.002453
73.324150	60.420000	0.002470
73.565637	60.430000	0.002468
73.806102	60.820000	0.002485
74.048263	60.830000	0.002485
74.290628	61.220000	0.002493
74.531097	61.230000	0.002501
74.772750	61.610000	0.002510
75.001276	61.820000	0.002522
75.230243	61.830000	0.002526
75.470743	62.220000	0.002534
75.712499	62.240000	0.002543
75.955386	62.620000	0.002551
76.195886	62.640000	0.002559
76.437864	63.020000	0.002576
76.679856	63.040000	0.002574
76.922490	63.420000	0.002592
77.163415	63.430000	0.002591
77.404526	63.820000	0.002600
77.647225	63.840000	0.002608
77.887631	64.220000	0.002615
78.129602	64.340000	0.002633
78.371673	64.630000	0.002632
78.613366	64.740000	0.002649
78.856499	65.030000	0.002649
79.096490	65.040000	0.002658
79.338152	65.430000	0.002667
79.580978	65.440000	0.002673
79.808247	65.640000	0.002686
80.035980	66.030000	0.002689
80.277790	66.040000	0.002698
80.520481	66.420000	0.002706
80.761128	66.440000	0.002714
81.004146	66.830000	0.002723
81.246128	66.940000	0.002739
81.487725	67.230000	0.002739
81.729481	67.350000	0.002755
81.970246	67.630000	0.002755
82.211730	67.640000	0.002764
82.454266	68.030000	0.002772
82.694974	68.040000	0.002779
82.936784	68.430000	0.002797
83.178622	68.440000	0.002795
83.420436	68.820000	0.002813
83.663251	68.840000	0.002812
83.903523	69.220000	0.002820
84.145377	69.240000	0.002829
84.387862	69.630000	0.002837
84.628649	69.630000	0.002844
84.870606	70.020000	0.002861
85.112529	70.030000	0.002860
85.355546	70.420000	0.002878
85.596263	70.430000	0.002878
85.837501	70.820000	0.002885
86.080364	70.830000	0.002895
86.320886	71.220000	0.002903
86.562990	71.340000	0.002919
86.804599	71.620000	0.002918
87.046391	71.740000	0.002935
87.289521	72.020000	0.002934
87.529486	72.040000	0.002943
87.771137	72.420000	0.002951
88.014032	72.440000	0.002960
88.241352	72.640000	0.002973
88.452690	73.020000	0.002975
88.711254	73.030000	0.002983
88.952457	73.420000	0.002992
89.195238	73.440000	0.003000
89.436123	73.820000	0.003007
89.677982	73.940000	0.003025
89.919507	74.230000	0.003024
90.162352	74.340000	0.003042
90.403181	74.620000	0.003040
90.644499	74.630000	0.003049
90.887397	75.030000	0.003056
91.128008	75.030000	0.003065
91.369786	75.430000	0.003082
91.611627	75.440000	0.003082
91.853351	75.830000	0.003099
92.096392	75.840000	0.003098
92.336599	76.220000	0.003106
92.578311	76.230000	0.003114
92.821274	76.620000	0.003123
93.048503	76.820000	0.003135
93.276132	76.840000	0.003139
93.518297	77.220000	0.003154
93.759976	77.240000	0.003155
94.002386	77.620000	0.003164
94.242979	77.640000	0.003171
94.485030	78.020000	0.003188
94.726902	78.030000	0.003188
94.969664	78.420000	0.003206
95.210386	78.440000	0.003205
95.451833	78.820000	0.003212
95.694628	78.840000	0.003221
95.935149	79.220000	0.003229
96.163509	79.430000	0.003241
96.391272	79.430000	0.003245
96.633045	79.830000	0.003254
96.875947	79.850000	0.003261
97.116252	80.230000	0.003271
97.359021	80.240000	0.003277
97.601013	80.630000	0.003294
97.842975	80.640000	0.003294
98.083387	81.020000	0.003310
98.325259	81.030000	0.003310
98.566544	81.420000	0.003319
98.809389	81.440000	0.003326
99.049926	81.830000	0.003335
99.309507	81.950000	0.003348
99.561576	82.230000	0.003351
99.801629	82.240000	0.003360
100.043752	82.630000	0.003376
100.285621	82.640000	0.003375
100.527132	83.030000	0.003393
100.770260	83.040000	0.003393
101.010673	83.430000	0.003401
101.236986	83.550000	0.003409
101.494542	83.830000	0.003417
101.735858	83.950000	0.003434
101.977837	84.230000	0.003434
102.219401	84.350000	0.003451
102.461238	84.630000	0.003448
102.703736	84.650000	0.003457
102.944370	85.030000	0.003466
103.187142	85.050000	0.003474
103.414287	85.250000	0.003487
103.626886	85.630000	0.003491
103.885237	85.640000	0.003499
104.125521	86.020000	0.003506
104.368238	86.040000	0.003514
104.608872	86.430000	0.003523
104.850895	86.540000	0.003540
105.092654	86.830000	0.003539
105.334510	86.940000	0.003557
105.577396	87.230000	0.003555
105.817506	87.240000	0.003564
106.060396	87.620000	0.003572
106.300861	87.640000	0.003580
106.542886	88.030000	0.003598
106.784727	88.040000	0.003597
107.026677	88.420000	0.003614
107.268152	88.440000	0.003613
107.510607	88.820000	0.003622
107.751241	88.840000	0.003629
107.993929	89.230000	0.003638
108.234640	89.250000	0.003646
108.476766	89.630000	0.003663
108.718392	89.640000	0.003662
108.960106	90.030000	0.003680
109.202872	90.050000	0.003678
109.443268	90.430000	0.003687
109.686147	90.440000	0.003694
109.926767	90.830000	0.003703
110.168665	90.950000	0.003720
110.410363	91.220000	0.003719
110.651937	91.350000	0.003737
110.893607	91.630000	0.003736
111.136271	91.650000	0.003744
111.376874	92.030000	0.003754
111.619915	92.040000	0.003760
111.846887	92.250000	0.003774
112.059510	92.630000	0.003779
112.317986	92.640000	0.003785
112.558137	93.030000	0.003794
112.801159	93.050000	0.003802
113.041376	93.430000	0.003810
113.283392	93.550000	0.003828
113.525278	93.830000	0.003827
113.766760	93.950000	0.003843
114.008681	94.230000	0.003843
114.251101	94.250000	0.003852
114.491626	94.630000	0.003860
114.734543	94.650000	0.003868
114.961932	94.850000	0.003883
115.174418	95.230000	0.003885
115.432861	95.250000	0.003891
115.673020	95.620000	0.003901
115.915870	95.650000	0.003908
116.156387	96.030000	0.003916
116.398407	96.150000	0.003934
116.639947	96.430000	0.003933
116.881736	96.550000	0.003949
117.124939	96.830000	0.003949
117.365244	96.840000	0.003957
117.608047	97.220000	0.003967
117.848902	97.240000	0.003974
118.090650	97.640000	0.003991
118.332359	97.640000	0.003990
118.573988	98.030000	0.004007
118.815759	98.050000	0.004007
119.041910	98.420000	0.004023
119.338487	98.640000	0.004029
119.605331	98.830000	0.004031
119.863755	98.840000	0.004040
120.105385	99.230000	0.004057
120.346741	99.250000	0.004055
120.587762	99.630000	0.004072
120.830775	99.650000	0.004073
121.070863	100.030000	0.004080
