Time [s]	Current [A]	Voltage [V]	
38.172470	62.450000	0.002612
38.414002	63.220000	0.002629
38.656097	63.460000	0.002663
38.897992	64.020000	0.002663
39.139493	64.270000	0.002697
39.382407	64.830000	0.002697
39.622602	64.860000	0.002714
39.865327	65.620000	0.002732
40.106080	65.660000	0.002750
40.334518	66.060000	0.002777
40.563214	66.820000	0.002785
40.804096	67.080000	0.002821
41.047248	67.630000	0.002819
41.287180	67.660000	0.002837
41.528997	68.430000	0.002855
41.770913	68.670000	0.002891
42.012674	69.210000	0.002891
42.254396	69.490000	0.002928
42.497490	70.000000	0.002927
42.737703	70.050000	0.002946
42.980399	70.810000	0.002965
43.221128	70.850000	0.002983
43.449588	71.250000	0.003011
43.678334	72.020000	0.003020
43.918942	72.050000	0.003038
44.161743	72.820000	0.003057
44.402379	72.850000	0.003077
44.643998	73.620000	0.003095
44.886073	73.880000	0.003134
45.127741	74.430000	0.003134
45.370919	74.670000	0.003174
45.612571	75.230000	0.003173
45.852614	75.250000	0.003192
46.095640	76.030000	0.003211
46.336273	76.050000	0.003231
46.577988	76.830000	0.003271
46.820029	76.860000	0.003270
47.062017	77.620000	0.003309
47.304889	77.650000	0.003311
47.544964	78.420000	0.003331
47.787819	78.460000	0.003351
48.028331	79.220000	0.003371
48.256950	79.630000	0.003402
48.485758	79.670000	0.003412
48.726598	80.430000	0.003456
48.969392	80.450000	0.003456
49.209714	81.230000	0.003477
49.451235	81.260000	0.003499
49.693320	82.030000	0.003542
49.935123	82.070000	0.003542
50.178140	82.820000	0.003590
50.419962	82.860000	0.003590
50.660112	83.630000	0.003612
50.903255	83.660000	0.003637
51.143440	84.430000	0.003663
51.385499	84.690000	0.003707
51.627199	85.230000	0.003709
51.869044	85.480000	0.003756
52.111851	86.010000	0.003762
52.352244	86.050000	0.003791
52.595114	86.820000	0.003816
52.835668	86.860000	0.003843
53.077093	87.630000	0.003870
53.319291	87.880000	0.003926
53.560998	88.420000	0.003933
53.803991	88.670000	0.003985
54.045649	89.230000	0.003993
54.285897	89.260000	0.004028
54.528581	90.030000	0.004068
54.769195	90.060000	0.004094
55.011151	90.830000	0.004158
55.253007	90.850000	0.004166
55.494711	91.630000	0.004239
55.737577	91.670000	0.004255
55.977919	92.430000	0.004318
56.220717	92.460000	0.004375
56.461244	93.220000	0.004436
56.689729	93.630000	0.004536
56.901215	93.880000	0.004642
57.159486	94.430000	0.004790
57.401982	94.460000	0.004833
57.642578	95.230000	0.005054
57.884681	95.260000	0.005525
58.126491	96.020000	0.007221
58.368109	96.060000	0.005840
58.611120	96.830000	0.005543
58.852989	96.860000	0.005934
59.093102	97.630000	0.006092
59.335882	97.660000	0.005928
59.576465	98.440000	0.005955
59.818470	98.680000	0.006090
60.060229	99.230000	0.005921
60.301960	99.490000	0.006406
60.544865	100.030000	0.006452
