Time [s]	Current [A]	Voltage [V]	
34.436327	56.410000	0.002344
34.677077	56.440000	0.002361
34.918938	57.220000	0.002393
35.160976	57.240000	0.002394
35.402414	58.020000	0.002427
35.644425	58.040000	0.002428
35.886784	58.820000	0.002444
36.127334	58.840000	0.002461
36.370159	59.620000	0.002478
36.610735	59.650000	0.002495
36.852708	60.420000	0.002528
37.094530	60.450000	0.002529
37.336452	61.220000	0.002563
37.579062	61.250000	0.002562
37.819283	62.020000	0.002579
38.062191	62.060000	0.002596
38.302677	62.820000	0.002613
38.544961	63.070000	0.002648
38.786685	63.620000	0.002648
39.027926	63.880000	0.002682
39.269606	64.420000	0.002682
39.512546	64.460000	0.002699
39.752786	65.230000	0.002717
39.995667	65.260000	0.002734
40.254227	66.030000	0.002762
40.505056	66.050000	0.002769
40.746429	66.820000	0.002786
40.988449	67.080000	0.002823
41.230256	67.620000	0.002822
41.472221	67.880000	0.002857
41.714841	68.420000	0.002858
41.955071	68.460000	0.002876
42.197831	69.220000	0.002893
42.438418	69.250000	0.002911
42.667015	70.020000	0.002940
42.932192	70.420000	0.002967
43.173994	70.820000	0.002967
43.432448	70.850000	0.002984
43.674083	71.610000	0.003023
43.917422	71.650000	0.003021
44.158587	72.420000	0.003060
44.399284	72.450000	0.003061
44.641797	73.220000	0.003077
44.882410	73.250000	0.003097
45.110810	74.020000	0.003126
45.376040	74.270000	0.003135
45.635696	74.820000	0.003155
45.877293	75.070000	0.003195
46.117810	75.630000	0.003193
46.359555	75.870000	0.003235
46.602506	76.420000	0.003233
46.842672	76.450000	0.003253
47.084429	77.220000	0.003272
47.327307	77.260000	0.003292
47.554615	77.670000	0.003325
47.765797	78.420000	0.003335
48.024284	78.460000	0.003353
48.265852	79.230000	0.003374
48.508532	79.260000	0.003395
48.748976	80.030000	0.003415
48.990935	80.280000	0.003456
49.232587	80.830000	0.003458
49.475422	81.070000	0.003500
49.716612	81.630000	0.003501
49.957439	81.670000	0.003523
50.184039	82.430000	0.003547
50.441298	82.460000	0.003568
50.683081	83.230000	0.003610
50.924819	83.260000	0.003612
51.166494	84.030000	0.003656
51.409419	84.070000	0.003659
51.649709	84.830000	0.003682
51.891705	84.870000	0.003708
52.134034	85.630000	0.003730
52.361576	86.020000	0.003769
52.590348	86.060000	0.003784
52.831221	86.820000	0.003831
53.072913	86.860000	0.003837
53.315460	87.620000	0.003860
53.557135	87.660000	0.003893
53.797854	88.420000	0.003949
54.039669	88.460000	0.003953
54.281369	89.230000	0.004006
54.524328	89.260000	0.004015
54.764555	90.030000	0.004053
55.006164	90.060000	0.004092
55.249149	90.820000	0.004127
55.476282	91.230000	0.004181
55.704089	91.270000	0.004211
55.945790	92.030000	0.004271
56.188603	92.060000	0.004317
56.429168	92.830000	0.004336
56.671930	92.860000	0.004410
56.914067	93.630000	0.004548
57.156189	93.660000	0.004650
57.397561	94.430000	0.004902
57.638397	94.470000	0.005370
57.879817	95.230000	0.007272
58.122702	95.270000	0.007558
58.363116	96.030000	0.005949
58.605214	96.280000	0.005945
58.846675	96.840000	0.005990
59.088542	97.080000	0.005961
59.331558	97.630000	0.006047
59.571847	97.660000	0.006179
59.813442	98.430000	0.006469
60.056466	98.460000	0.006723
60.283724	98.870000	0.006601
60.511312	99.630000	0.006390
60.752979	99.670000	0.006863
