Time [s]	Current [A]	Voltage [V]	
42.999255	69.220000	0.002881
43.242154	69.250000	0.002897
43.484211	70.020000	0.002928
43.724853	70.270000	0.002947
43.966284	70.810000	0.002946
44.209258	71.070000	0.002982
44.449920	71.620000	0.002979
44.691298	71.660000	0.002997
44.934172	72.420000	0.003014
45.174854	72.450000	0.003030
45.403162	72.860000	0.003061
45.630794	73.620000	0.003065
45.872506	73.660000	0.003080
46.115393	74.420000	0.003098
46.356153	74.450000	0.003114
46.598794	75.230000	0.003131
46.840539	75.470000	0.003165
47.082231	76.030000	0.003164
47.324029	76.270000	0.003200
47.564807	76.820000	0.003198
47.806472	76.860000	0.003216
48.049065	77.620000	0.003231
48.289691	77.660000	0.003249
48.518165	78.060000	0.003273
48.745753	78.820000	0.003282
48.987489	78.860000	0.003298
49.230439	79.630000	0.003315
49.470970	79.660000	0.003332
49.713778	80.430000	0.003349
49.955625	80.680000	0.003385
50.197400	81.210000	0.003382
50.438136	81.480000	0.003416
50.679888	82.020000	0.003415
50.921117	82.060000	0.003432
51.163869	82.830000	0.003450
51.404500	82.860000	0.003467
51.664034	83.630000	0.003491
51.916007	83.660000	0.003500
52.156382	84.430000	0.003517
52.398270	84.690000	0.003549
52.640084	85.230000	0.003549
52.881914	85.490000	0.003584
53.124903	86.010000	0.003584
53.365007	86.060000	0.003601
53.607898	86.820000	0.003617
53.848654	86.860000	0.003633
54.090375	87.620000	0.003668
54.332347	87.660000	0.003667
54.573928	88.420000	0.003703
54.815695	88.460000	0.003700
55.058122	89.230000	0.003718
55.298841	89.260000	0.003735
55.541732	90.030000	0.003751
55.782242	90.050000	0.003769
56.023955	90.830000	0.003803
56.265919	90.860000	0.003801
56.507427	91.630000	0.003835
56.749395	91.670000	0.003835
56.991849	92.440000	0.003850
57.232675	92.450000	0.003869
57.475351	93.220000	0.003884
57.702691	93.620000	0.003911
57.915163	94.020000	0.003935
58.185065	94.090000	0.003943
58.414277	94.830000	0.003952
58.654810	94.860000	0.003967
58.896736	95.630000	0.003985
59.124924	96.020000	0.004010
59.391789	96.440000	0.004021
59.648712	96.460000	0.004036
59.890217	97.240000	0.004070
60.132324	97.260000	0.004069
60.381712	98.040000	0.004086
60.615178	98.060000	0.004102
60.857105	98.830000	0.004119
61.099815	98.870000	0.004137
61.340444	99.630000	0.004154
61.568668	100.030000	0.004179
